Description:           Daily Index of EDGAR Dissemination Feed
Last Data Received:    Apr  1, 2020
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
CIK|Company Name|Form Type|Date Filed|File Name
1808255|Galavant Therapeutics, Inc.|D|20200401|edgar/data/1808255/0001808255-20-000001.txt
1808257|RB KP Co-Invest, LP|D|20200401|edgar/data/1808257/0001808257-20-000001.txt
1808258|McAndrews Brian|3|20200401|edgar/data/1808258/0000899243-20-009878.txt
1808259|Mayo Heather L.|3|20200401|edgar/data/1808259/0000899243-20-009877.txt
1808260|Bortner Andrea Renee|3|20200401|edgar/data/1808260/0000899243-20-009876.txt
1808265|BKPL Mortgage Holding SPV, L.P.|D|20200401|edgar/data/1808265/0000945621-20-000120.txt
1808268|RB KP Co-Invest PA, LP|D|20200401|edgar/data/1808268/0001808257-20-000002.txt
1808269|MIMG CLXIV Village Woods, LLC|D|20200401|edgar/data/1808269/0001808277-20-000002.txt
1808270|Tomato Jos, Inc.|D|20200401|edgar/data/1808270/0001808270-20-000001.txt
1808277|MIMG CLXIII Fraze Master, LLC|D|20200401|edgar/data/1808277/0001808277-20-000001.txt
1808279|Chan Brian Chunhg Yau|3|20200401|edgar/data/1808279/0001213900-20-008329.txt
1808315|Barker Richard B.|3|20200401|edgar/data/1808315/0001209191-20-022246.txt
1808315|Barker Richard B.|4|20200401|edgar/data/1808315/0001209191-20-022251.txt
18172|A. M. Castle & Co.|4|20200401|edgar/data/18172/0001104659-20-041566.txt
18172|A. M. Castle & Co.|4|20200401|edgar/data/18172/0001104659-20-041568.txt
18172|A. M. Castle & Co.|4|20200401|edgar/data/18172/0001104659-20-041569.txt
18172|A. M. Castle & Co.|4|20200401|edgar/data/18172/0001104659-20-041570.txt
18172|A. M. Castle & Co.|4|20200401|edgar/data/18172/0001104659-20-041654.txt
18172|A. M. Castle & Co.|SC 13D/A|20200401|edgar/data/18172/0000919574-20-002661.txt
18498|GENESCO INC|10-K|20200401|edgar/data/18498/0000018498-20-000016.txt
19034|AIM FUNDS GROUP (INVESCO FUNDS GROUP)|CORRESP|20200228|edgar/data/19034/0001137439-20-000082.txt
19614|AB DISCOVERY GROWTH FUND, INC.|497|20200401|edgar/data/19614/0000919574-20-002680.txt
19617|JPMORGAN CHASE & CO|424B2|20200401|edgar/data/19617/0000891092-20-004904.txt
19617|JPMORGAN CHASE & CO|424B2|20200401|edgar/data/19617/0000891092-20-004910.txt
19617|JPMORGAN CHASE & CO|424B2|20200401|edgar/data/19617/0000891092-20-004911.txt
19617|JPMORGAN CHASE & CO|424B2|20200401|edgar/data/19617/0000891092-20-004912.txt
19617|JPMORGAN CHASE & CO|424B2|20200401|edgar/data/19617/0000891092-20-004913.txt
19617|JPMORGAN CHASE & CO|424B2|20200401|edgar/data/19617/0000891092-20-004925.txt
19617|JPMORGAN CHASE & CO|424B2|20200401|edgar/data/19617/0000891092-20-004927.txt
19617|JPMORGAN CHASE & CO|424B2|20200401|edgar/data/19617/0000891092-20-004929.txt
19617|JPMORGAN CHASE & CO|424B2|20200401|edgar/data/19617/0000891092-20-004930.txt
19617|JPMORGAN CHASE & CO|424B2|20200401|edgar/data/19617/0001615774-20-004022.txt
19617|JPMORGAN CHASE & CO|424B2|20200401|edgar/data/19617/0001615774-20-004023.txt
19617|JPMORGAN CHASE & CO|424B2|20200401|edgar/data/19617/0001615774-20-004045.txt
200245|Citigroup Global Markets Holdings Inc.|424B2|20200401|edgar/data/200245/0000950103-20-006560.txt
200245|Citigroup Global Markets Holdings Inc.|424B2|20200401|edgar/data/200245/0000950103-20-006580.txt
200245|Citigroup Global Markets Holdings Inc.|424B2|20200401|edgar/data/200245/0000950103-20-006626.txt
200245|Citigroup Global Markets Holdings Inc.|424B2|20200401|edgar/data/200245/0000950103-20-006628.txt
200245|Citigroup Global Markets Holdings Inc.|424B2|20200401|edgar/data/200245/0000950103-20-006641.txt
200245|Citigroup Global Markets Holdings Inc.|424B2|20200401|edgar/data/200245/0000950103-20-006645.txt
200245|Citigroup Global Markets Holdings Inc.|424B2|20200401|edgar/data/200245/0000950103-20-006650.txt
200245|Citigroup Global Markets Holdings Inc.|424B2|20200401|edgar/data/200245/0000950103-20-006653.txt
200245|Citigroup Global Markets Holdings Inc.|424B2|20200401|edgar/data/200245/0000950103-20-006670.txt
200245|Citigroup Global Markets Holdings Inc.|424B2|20200401|edgar/data/200245/0000950103-20-006671.txt
200245|Citigroup Global Markets Holdings Inc.|424B2|20200401|edgar/data/200245/0000950103-20-006694.txt
200245|Citigroup Global Markets Holdings Inc.|424B2|20200401|edgar/data/200245/0000950103-20-006696.txt
200245|Citigroup Global Markets Holdings Inc.|424B2|20200401|edgar/data/200245/0000950103-20-006703.txt
200245|Citigroup Global Markets Holdings Inc.|424B2|20200401|edgar/data/200245/0000950103-20-006709.txt
200245|Citigroup Global Markets Holdings Inc.|424B2|20200401|edgar/data/200245/0000950103-20-006712.txt
200245|Citigroup Global Markets Holdings Inc.|424B2|20200401|edgar/data/200245/0000950103-20-006714.txt
200245|Citigroup Global Markets Holdings Inc.|424B3|20200401|edgar/data/200245/0000950103-20-006622.txt
200245|Citigroup Global Markets Holdings Inc.|424B3|20200401|edgar/data/200245/0000950103-20-006627.txt
200245|Citigroup Global Markets Holdings Inc.|424B3|20200401|edgar/data/200245/0000950103-20-006639.txt
200245|Citigroup Global Markets Holdings Inc.|424B3|20200401|edgar/data/200245/0000950103-20-006668.txt
200245|Citigroup Global Markets Holdings Inc.|FWP|20200401|edgar/data/200245/0000950103-20-006541.txt
200245|Citigroup Global Markets Holdings Inc.|FWP|20200401|edgar/data/200245/0000950103-20-006705.txt
202058|L3HARRIS TECHNOLOGIES, INC. /DE/|EFFECT|20200331|edgar/data/202058/9999999995-20-000651.txt
202741|BLACKROCK ASIAN DRAGON FUND, INC.|497K|20200401|edgar/data/202741/0001193125-20-093018.txt
202741|BLACKROCK ASIAN DRAGON FUND, INC.|497|20200401|edgar/data/202741/0001193125-20-093016.txt
20286|CINCINNATI FINANCIAL CORP|8-K|20200401|edgar/data/20286/0000020286-20-000029.txt
20286|CINCINNATI FINANCIAL CORP|DEFA14A|20200401|edgar/data/20286/0000020286-20-000027.txt
205007|SHORT-TERM INVESTMENTS TRUST|CORRESP|20200228|edgar/data/205007/0001137439-20-000082.txt
21535|COHU INC|8-K|20200401|edgar/data/21535/0001437749-20-006719.txt
216085|HAVERTY FURNITURE COMPANIES INC|DEF 14A|20200401|edgar/data/216085/0000216085-20-000024.txt
216228|ITT Inc.|DEFA14A|20200401|edgar/data/216228/0000216228-20-000010.txt
21665|COLGATE PALMOLIVE CO|4|20200401|edgar/data/21665/0001225208-20-005793.txt
217410|UNILEVER PLC|6-K|20200401|edgar/data/217410/0001654954-20-003664.txt
2178|ADAMS RESOURCES & ENERGY, INC.|3|20200401|edgar/data/2178/0000002178-20-000048.txt
2178|ADAMS RESOURCES & ENERGY, INC.|4|20200401|edgar/data/2178/0000002178-20-000050.txt
2178|ADAMS RESOURCES & ENERGY, INC.|DEF 14A|20200401|edgar/data/2178/0000002178-20-000046.txt
23197|COMTECH TELECOMMUNICATIONS CORP /DE/|425|20200401|edgar/data/23197/0001104659-20-041574.txt
23197|COMTECH TELECOMMUNICATIONS CORP /DE/|S-4/A|20200401|edgar/data/23197/0001104659-20-041964.txt
24104|CONTINENTAL MATERIALS CORP|SC 13E3/A|20200401|edgar/data/24104/0001047469-20-001972.txt
24104|CONTINENTAL MATERIALS CORP|SC TO-T/A|20200401|edgar/data/24104/0001047469-20-001972.txt
24491|COOPER TIRE & RUBBER CO|4|20200401|edgar/data/24491/0001225208-20-005715.txt
24491|COOPER TIRE & RUBBER CO|4|20200401|edgar/data/24491/0001225208-20-005716.txt
24741|CORNING INC /NY|4|20200401|edgar/data/24741/0001127602-20-012427.txt
24741|CORNING INC /NY|4|20200401|edgar/data/24741/0001127602-20-012428.txt
24741|CORNING INC /NY|4|20200401|edgar/data/24741/0001127602-20-012430.txt
24741|CORNING INC /NY|4|20200401|edgar/data/24741/0001127602-20-012432.txt
24741|CORNING INC /NY|4|20200401|edgar/data/24741/0001127602-20-012434.txt
24741|CORNING INC /NY|4|20200401|edgar/data/24741/0001127602-20-012436.txt
25743|TherapeuticsMD, Inc.|4|20200401|edgar/data/25743/0001387131-20-003589.txt
25743|TherapeuticsMD, Inc.|4|20200401|edgar/data/25743/0001387131-20-003590.txt
25743|TherapeuticsMD, Inc.|4|20200401|edgar/data/25743/0001387131-20-003591.txt
25743|TherapeuticsMD, Inc.|4|20200401|edgar/data/25743/0001387131-20-003592.txt
25743|TherapeuticsMD, Inc.|4|20200401|edgar/data/25743/0001387131-20-003593.txt
2691|LORD ABBETT AFFILIATED FUND INC|497|20200401|edgar/data/2691/0000930413-20-000933.txt
275053|NATURES SUNSHINE PRODUCTS INC|4|20200401|edgar/data/275053/0001263696-20-000004.txt
276776|PIONEER BOND FUND /DE/|497|20200401|edgar/data/276776/0000276776-20-000117.txt
276776|PIONEER BOND FUND /DE/|497|20200401|edgar/data/276776/0001683863-20-001654.txt
2768|FRANKLIN HIGH INCOME TRUST|497K|20200401|edgar/data/2768/0001379491-20-001120.txt
2768|FRANKLIN HIGH INCOME TRUST|497|20200401|edgar/data/2768/0001379491-20-001118.txt
276914|LORD ABBETT DEVELOPING GROWTH FUND, INC.|497|20200401|edgar/data/276914/0000930413-20-000933.txt
276914|LORD ABBETT DEVELOPING GROWTH FUND, INC.|N-CSRS|20200401|edgar/data/276914/0000930413-20-000936.txt
277751|JANUS INVESTMENT FUND|497|20200401|edgar/data/277751/0001683863-20-001642.txt
28385|DTE Electric Co|424B2|20200401|edgar/data/28385/0001193125-20-094333.txt
29534|DOLLAR GENERAL CORP|424B2|20200401|edgar/data/29534/0001047469-20-001974.txt
29534|DOLLAR GENERAL CORP|S-3ASR|20200401|edgar/data/29534/0001047469-20-001966.txt
29989|OMNICOM GROUP INC.|8-K|20200401|edgar/data/29989/0000891092-20-004922.txt
30146|BNY Mellon Large Cap Securities Fund, Inc.|497|20200401|edgar/data/30146/0000828475-20-000007.txt
30158|DREYFUS LIQUID ASSETS, INC.|497|20200401|edgar/data/30158/0000828475-20-000007.txt
30697|Wendy's Co|4|20200401|edgar/data/30697/0001209191-20-022226.txt
30697|Wendy's Co|4|20200401|edgar/data/30697/0001209191-20-022227.txt
30697|Wendy's Co|4|20200401|edgar/data/30697/0001209191-20-022229.txt
310142|SENSIENT TECHNOLOGIES CORP|4|20200401|edgar/data/310142/0001127602-20-012456.txt
310142|SENSIENT TECHNOLOGIES CORP|4|20200401|edgar/data/310142/0001127602-20-012458.txt
310142|SENSIENT TECHNOLOGIES CORP|4|20200401|edgar/data/310142/0001127602-20-012460.txt
310142|SENSIENT TECHNOLOGIES CORP|4|20200401|edgar/data/310142/0001127602-20-012463.txt
310569|ANHEUSER-BUSCH COMPANIES, LLC|424B5|20200401|edgar/data/310569/0001193125-20-093638.txt
311635|LORD ABBETT US GOV & GOV SPONSORED ENTERPR MONEY MARKET FUND|497|20200401|edgar/data/311635/0000930413-20-000933.txt
3116|AKORN INC|8-A12B|20200401|edgar/data/3116/0001104659-20-041930.txt
3116|AKORN INC|8-K|20200401|edgar/data/3116/0001104659-20-041477.txt
3116|AKORN INC|8-K|20200401|edgar/data/3116/0001104659-20-041926.txt
312069|BARCLAYS PLC|6-K|20200401|edgar/data/312069/0001654954-20-003627.txt
312069|BARCLAYS PLC|6-K|20200401|edgar/data/312069/0001654954-20-003638.txt
312070|BARCLAYS BANK PLC|424B2|20200401|edgar/data/312070/0000950103-20-006543.txt
312070|BARCLAYS BANK PLC|424B2|20200401|edgar/data/312070/0000950103-20-006619.txt
312070|BARCLAYS BANK PLC|424B2|20200401|edgar/data/312070/0000950103-20-006623.txt
312070|BARCLAYS BANK PLC|424B2|20200401|edgar/data/312070/0000950103-20-006655.txt
312070|BARCLAYS BANK PLC|424B2|20200401|edgar/data/312070/0001104659-20-041352.txt
312070|BARCLAYS BANK PLC|424B2|20200401|edgar/data/312070/0001104659-20-041355.txt
312070|BARCLAYS BANK PLC|424B2|20200401|edgar/data/312070/0001104659-20-041362.txt
312070|BARCLAYS BANK PLC|424B2|20200401|edgar/data/312070/0001104659-20-041363.txt
312070|BARCLAYS BANK PLC|424B2|20200401|edgar/data/312070/0001104659-20-041760.txt
312070|BARCLAYS BANK PLC|424B2|20200401|edgar/data/312070/0001104659-20-041828.txt
312070|BARCLAYS BANK PLC|FWP|20200401|edgar/data/312070/0000950103-20-006654.txt
313616|DANAHER CORP /DE/|8-K|20200401|edgar/data/313616/0000313616-20-000079.txt
313807|BP PLC|6-K|20200401|edgar/data/313807/0001193125-20-094220.txt
313927|CHURCH & DWIGHT CO INC /DE/|4|20200401|edgar/data/313927/0001127602-20-012364.txt
313927|CHURCH & DWIGHT CO INC /DE/|4|20200401|edgar/data/313927/0001127602-20-012366.txt
313927|CHURCH & DWIGHT CO INC /DE/|4|20200401|edgar/data/313927/0001127602-20-012371.txt
313927|CHURCH & DWIGHT CO INC /DE/|4|20200401|edgar/data/313927/0001127602-20-012375.txt
313927|CHURCH & DWIGHT CO INC /DE/|4|20200401|edgar/data/313927/0001127602-20-012384.txt
313927|CHURCH & DWIGHT CO INC /DE/|4|20200401|edgar/data/313927/0001127602-20-012388.txt
313927|CHURCH & DWIGHT CO INC /DE/|4|20200401|edgar/data/313927/0001127602-20-012392.txt
315189|DEERE & CO|8-K|20200401|edgar/data/315189/0001104659-20-041800.txt
315293|Aon plc|25-NSE|20200401|edgar/data/315293/0000876661-20-000277.txt
315293|Aon plc|8-A12B|20200401|edgar/data/315293/0001193125-20-093590.txt
315293|Aon plc|8-A12B|20200401|edgar/data/315293/0001193125-20-093593.txt
315293|Aon plc|8-A12B|20200401|edgar/data/315293/0001193125-20-093599.txt
315293|Aon plc|8-A12B|20200401|edgar/data/315293/0001193125-20-093602.txt
315293|Aon plc|8-A12B|20200401|edgar/data/315293/0001193125-20-093605.txt
315293|Aon plc|8-A12B|20200401|edgar/data/315293/0001193125-20-093612.txt
315293|Aon plc|8-A12B|20200401|edgar/data/315293/0001193125-20-093615.txt
315293|Aon plc|8-A12B|20200401|edgar/data/315293/0001193125-20-093619.txt
315293|Aon plc|8-K12B|20200401|edgar/data/315293/0001193125-20-093512.txt
315293|Aon plc|8-K|20200401|edgar/data/315293/0001193125-20-094774.txt
315812|MORGAN STANLEY TAX FREE DAILY INCOME TRUST|497|20200401|edgar/data/315812/0001104659-20-041638.txt
315852|RANGE RESOURCES CORP|8-K|20200401|edgar/data/315852/0001564590-20-014816.txt
316011|LILLY ENDOWMENT INC|4|20200401|edgar/data/316011/0001209191-20-022039.txt
31791|PERKINELMER INC|8-K|20200401|edgar/data/31791/0001193125-20-094601.txt
318300|PEOPLES BANCORP INC|3|20200401|edgar/data/318300/0000318300-20-000139.txt
318300|PEOPLES BANCORP INC|4|20200401|edgar/data/318300/0000318300-20-000136.txt
318300|PEOPLES BANCORP INC|4|20200401|edgar/data/318300/0000318300-20-000137.txt
318300|PEOPLES BANCORP INC|4|20200401|edgar/data/318300/0000318300-20-000149.txt
318300|PEOPLES BANCORP INC|4|20200401|edgar/data/318300/0000318300-20-000150.txt
318300|PEOPLES BANCORP INC|4|20200401|edgar/data/318300/0000318300-20-000151.txt
318300|PEOPLES BANCORP INC|4|20200401|edgar/data/318300/0000318300-20-000152.txt
318300|PEOPLES BANCORP INC|4|20200401|edgar/data/318300/0000318300-20-000153.txt
318300|PEOPLES BANCORP INC|4|20200401|edgar/data/318300/0000318300-20-000154.txt
318300|PEOPLES BANCORP INC|4|20200401|edgar/data/318300/0000318300-20-000155.txt
318300|PEOPLES BANCORP INC|4|20200401|edgar/data/318300/0000318300-20-000156.txt
318300|PEOPLES BANCORP INC|4|20200401|edgar/data/318300/0000318300-20-000157.txt
318300|PEOPLES BANCORP INC|8-K|20200401|edgar/data/318300/0000318300-20-000133.txt
318478|BNY MELLON APPRECIATION FUND, INC.|497|20200401|edgar/data/318478/0000828475-20-000007.txt
33213|EQT Corp|4|20200401|edgar/data/33213/0001127602-20-012335.txt
33213|EQT Corp|DEFA14A|20200401|edgar/data/33213/0001104659-20-041875.txt
33246|SUNTRUST ROBINSON HUMPHREY, INC.|X-17A-5|20200401|edgar/data/33246/0000033246-20-000004.txt
33488|ESCALADE INC|8-K|20200401|edgar/data/33488/0001104659-20-041836.txt
33934|CORNERSTONE TOTAL RETURN FUND INC|40-17G|20200401|edgar/data/33934/0001398344-20-007343.txt
34563|FARMER BROTHERS CO|SC 13D|20200401|edgar/data/34563/0001104659-20-041804.txt
350181|AB SUSTAINABLE GLOBAL THEMATIC FUND, INC.|497|20200401|edgar/data/350181/0000919574-20-002680.txt
352960|SWEDISH EXPORT CREDIT CORP /SWED/|424B2|20200401|edgar/data/352960/0001104659-20-041779.txt
35315|FIDELITY SALEM STREET TRUST|497J|20200401|edgar/data/35315/0001379491-20-001111.txt
353184|AIR T INC|SC 13D/A|20200401|edgar/data/353184/0000897069-20-000178.txt
35341|FIDELITY DEVONSHIRE TRUST|497J|20200401|edgar/data/35341/0001379491-20-001107.txt
353560|GENERAL MONEY MARKET FUND, INC.|497|20200401|edgar/data/353560/0000819940-20-000083.txt
354647|CVB FINANCIAL CORP|4|20200401|edgar/data/354647/0001567619-20-007273.txt
354963|SHENANDOAH TELECOMMUNICATIONS CO/VA/|4|20200401|edgar/data/354963/0001567619-20-007279.txt
354963|SHENANDOAH TELECOMMUNICATIONS CO/VA/|4|20200401|edgar/data/354963/0001567619-20-007280.txt
354963|SHENANDOAH TELECOMMUNICATIONS CO/VA/|4|20200401|edgar/data/354963/0001567619-20-007282.txt
354963|SHENANDOAH TELECOMMUNICATIONS CO/VA/|4|20200401|edgar/data/354963/0001567619-20-007285.txt
354963|SHENANDOAH TELECOMMUNICATIONS CO/VA/|4|20200401|edgar/data/354963/0001567619-20-007286.txt
356409|MORGAN STANLEY US GOVERNMENT MONEY MARKET TRUST|497|20200401|edgar/data/356409/0001104659-20-041638.txt
357057|FIDELITY MASSACHUSETTS MUNICIPAL TRUST|497J|20200401|edgar/data/357057/0001379491-20-001108.txt
357173|OLD SECOND BANCORP INC|8-K|20200401|edgar/data/357173/0000357173-20-000015.txt
36270|M&T BANK CORP|DEFA14A|20200401|edgar/data/36270/0001564590-20-014801.txt
37472|FLEXSTEEL INDUSTRIES INC|4|20200401|edgar/data/37472/0001127602-20-012414.txt
37808|FNB CORP/PA/|424B2|20200401|edgar/data/37808/0001193125-20-093758.txt
39020|FREQUENCY ELECTRONICS INC|4|20200401|edgar/data/39020/0001062993-20-001605.txt
39311|INDEPENDENT BANK CORP /MI/|4|20200401|edgar/data/39311/0000039311-20-000032.txt
39311|INDEPENDENT BANK CORP /MI/|4|20200401|edgar/data/39311/0000039311-20-000033.txt
39311|INDEPENDENT BANK CORP /MI/|4|20200401|edgar/data/39311/0000039311-20-000034.txt
39311|INDEPENDENT BANK CORP /MI/|4|20200401|edgar/data/39311/0000039311-20-000035.txt
39311|INDEPENDENT BANK CORP /MI/|4|20200401|edgar/data/39311/0000039311-20-000036.txt
39311|INDEPENDENT BANK CORP /MI/|4|20200401|edgar/data/39311/0000039311-20-000037.txt
39311|INDEPENDENT BANK CORP /MI/|4|20200401|edgar/data/39311/0000039311-20-000038.txt
39473|AMERICAN FUNDS FUNDAMENTAL INVESTORS|497|20200401|edgar/data/39473/0000051931-20-000249.txt
39899|TEGNA INC|SC 13D/A|20200401|edgar/data/39899/0001104659-20-041472.txt
40704|GENERAL MILLS INC|424B5|20200401|edgar/data/40704/0001193125-20-094797.txt
40729|Ally Financial Inc.|DEFA14A|20200401|edgar/data/40729/0001564590-20-014767.txt
40987|GENUINE PARTS CO|DEFA14A|20200401|edgar/data/40987/0001193125-20-094756.txt
42888|GRACO INC|4|20200401|edgar/data/42888/0001127602-20-012358.txt
42888|GRACO INC|4|20200401|edgar/data/42888/0001127602-20-012359.txt
42888|GRACO INC|4|20200401|edgar/data/42888/0001127602-20-012360.txt
42888|GRACO INC|4|20200401|edgar/data/42888/0001127602-20-012361.txt
42888|GRACO INC|4|20200401|edgar/data/42888/0001127602-20-012362.txt
42888|GRACO INC|4|20200401|edgar/data/42888/0001127602-20-012382.txt
42888|GRACO INC|4|20200401|edgar/data/42888/0001127602-20-012383.txt
42888|GRACO INC|4|20200401|edgar/data/42888/0001127602-20-012386.txt
42888|GRACO INC|4|20200401|edgar/data/42888/0001127602-20-012390.txt
42888|GRACO INC|4|20200401|edgar/data/42888/0001127602-20-012398.txt
4405|AMCAP FUND|497|20200401|edgar/data/4405/0000051931-20-000249.txt
44201|GROWTH FUND OF AMERICA|497|20200401|edgar/data/44201/0000051931-20-000249.txt
4515|AMERICAN AIRLINES, INC.|8-K|20200401|edgar/data/4515/0000006201-20-000051.txt
4568|AMERICAN BALANCED FUND|497|20200401|edgar/data/4568/0000051931-20-000249.txt
46080|HASBRO, INC.|DEF 14A|20200401|edgar/data/46080/0001193125-20-093312.txt
46080|HASBRO, INC.|DEFA14A|20200401|edgar/data/46080/0001193125-20-093344.txt
46195|BANK OF HAWAII CORP|4|20200401|edgar/data/46195/0001562180-20-002783.txt
46195|BANK OF HAWAII CORP|4|20200401|edgar/data/46195/0001562180-20-002784.txt
46195|BANK OF HAWAII CORP|4|20200401|edgar/data/46195/0001562180-20-002786.txt
46195|BANK OF HAWAII CORP|4|20200401|edgar/data/46195/0001562180-20-002788.txt
48465|HORMEL FOODS CORP /DE/|4|20200401|edgar/data/48465/0001179110-20-004316.txt
48465|HORMEL FOODS CORP /DE/|4|20200401|edgar/data/48465/0001179110-20-004317.txt
4904|AMERICAN ELECTRIC POWER CO INC|DEFA14A|20200401|edgar/data/4904/0000004904-20-000037.txt
49196|HUNTINGTON BANCSHARES INC/MD|8-K|20200401|edgar/data/49196/0000049196-20-000017.txt
49196|HUNTINGTON BANCSHARES INC/MD|DEFA14A|20200401|edgar/data/49196/0001206774-20-001020.txt
49648|IDAHO POWER CO|8-K|20200401|edgar/data/49648/0001193125-20-094710.txt
49754|Dine Brands Global, Inc.|DEF 14A|20200401|edgar/data/49754/0001193125-20-094674.txt
49754|Dine Brands Global, Inc.|DEFA14A|20200401|edgar/data/49754/0001193125-20-094678.txt
4977|AFLAC INC|8-K|20200401|edgar/data/4977/0001193125-20-094748.txt
49905|HARTFORD MUTUAL FUNDS II INC|497K|20200401|edgar/data/49905/0001104659-20-041556.txt
50013|INCOME FUND OF AMERICA|497|20200401|edgar/data/50013/0000051931-20-000249.txt
50142|TAX EXEMPT BOND FUND OF AMERICA|497|20200401|edgar/data/50142/0000051931-20-000248.txt
5100|Invesco Exchange Fund|CORRESP|20200228|edgar/data/5100/0001137439-20-000082.txt
51143|INTERNATIONAL BUSINESS MACHINES CORP|4|20200401|edgar/data/51143/0001562180-20-002800.txt
51143|INTERNATIONAL BUSINESS MACHINES CORP|4|20200401|edgar/data/51143/0001562180-20-002801.txt
51143|INTERNATIONAL BUSINESS MACHINES CORP|4|20200401|edgar/data/51143/0001562180-20-002802.txt
51143|INTERNATIONAL BUSINESS MACHINES CORP|4|20200401|edgar/data/51143/0001562180-20-002803.txt
51143|INTERNATIONAL BUSINESS MACHINES CORP|4|20200401|edgar/data/51143/0001562180-20-002804.txt
51143|INTERNATIONAL BUSINESS MACHINES CORP|4|20200401|edgar/data/51143/0001562180-20-002805.txt
51143|INTERNATIONAL BUSINESS MACHINES CORP|4|20200401|edgar/data/51143/0001562180-20-002806.txt
51143|INTERNATIONAL BUSINESS MACHINES CORP|4|20200401|edgar/data/51143/0001562180-20-002807.txt
51143|INTERNATIONAL BUSINESS MACHINES CORP|4|20200401|edgar/data/51143/0001562180-20-002808.txt
51143|INTERNATIONAL BUSINESS MACHINES CORP|4|20200401|edgar/data/51143/0001562180-20-002809.txt
51143|INTERNATIONAL BUSINESS MACHINES CORP|4|20200401|edgar/data/51143/0001562180-20-002810.txt
51143|INTERNATIONAL BUSINESS MACHINES CORP|4|20200401|edgar/data/51143/0001562180-20-002811.txt
51143|INTERNATIONAL BUSINESS MACHINES CORP|4|20200401|edgar/data/51143/0001562180-20-002812.txt
51143|INTERNATIONAL BUSINESS MACHINES CORP|4|20200401|edgar/data/51143/0001562180-20-002813.txt
51253|INTERNATIONAL FLAVORS & FRAGRANCES INC|4|20200401|edgar/data/51253/0001209191-20-022185.txt
51253|INTERNATIONAL FLAVORS & FRAGRANCES INC|4|20200401|edgar/data/51253/0001225208-20-005789.txt
51253|INTERNATIONAL FLAVORS & FRAGRANCES INC|4|20200401|edgar/data/51253/0001225208-20-005790.txt
51253|INTERNATIONAL FLAVORS & FRAGRANCES INC|4|20200401|edgar/data/51253/0001225208-20-005791.txt
51253|INTERNATIONAL FLAVORS & FRAGRANCES INC|4|20200401|edgar/data/51253/0001225208-20-005792.txt
51434|INTERNATIONAL PAPER CO /NEW/|DEF 14A|20200401|edgar/data/51434/0001206774-20-001018.txt
51434|INTERNATIONAL PAPER CO /NEW/|DEFA14A|20200401|edgar/data/51434/0001206774-20-001019.txt
51931|INVESTMENT CO OF AMERICA|497|20200401|edgar/data/51931/0000051931-20-000249.txt
52136|Natixis Funds Trust II|497|20200401|edgar/data/52136/0001193125-20-094150.txt
5272|AMERICAN INTERNATIONAL GROUP INC|4|20200401|edgar/data/5272/0001225208-20-005759.txt
5272|AMERICAN INTERNATIONAL GROUP INC|4|20200401|edgar/data/5272/0001225208-20-005760.txt
5272|AMERICAN INTERNATIONAL GROUP INC|4|20200401|edgar/data/5272/0001225208-20-005761.txt
5272|AMERICAN INTERNATIONAL GROUP INC|4|20200401|edgar/data/5272/0001225208-20-005762.txt
5272|AMERICAN INTERNATIONAL GROUP INC|4|20200401|edgar/data/5272/0001225208-20-005763.txt
5272|AMERICAN INTERNATIONAL GROUP INC|4|20200401|edgar/data/5272/0001225208-20-005764.txt
5272|AMERICAN INTERNATIONAL GROUP INC|4|20200401|edgar/data/5272/0001225208-20-005765.txt
5272|AMERICAN INTERNATIONAL GROUP INC|4|20200401|edgar/data/5272/0001225208-20-005766.txt
5272|AMERICAN INTERNATIONAL GROUP INC|4|20200401|edgar/data/5272/0001225208-20-005767.txt
5272|AMERICAN INTERNATIONAL GROUP INC|4|20200401|edgar/data/5272/0001225208-20-005768.txt
5272|AMERICAN INTERNATIONAL GROUP INC|4|20200401|edgar/data/5272/0001225208-20-005769.txt
5272|AMERICAN INTERNATIONAL GROUP INC|4|20200401|edgar/data/5272/0001225208-20-005770.txt
5272|AMERICAN INTERNATIONAL GROUP INC|4|20200401|edgar/data/5272/0001225208-20-005771.txt
52749|ISRAEL, STATE OF|424B5|20200401|edgar/data/52749/0001104659-20-041869.txt
52749|ISRAEL, STATE OF|FWP|20200401|edgar/data/52749/0001104659-20-041326.txt
52827|RAYONIER INC|DEF 14A|20200401|edgar/data/52827/0000052827-20-000048.txt
52827|RAYONIER INC|DEFA14A|20200401|edgar/data/52827/0000052827-20-000049.txt
52827|RAYONIER INC|DEFA14A|20200401|edgar/data/52827/0000052827-20-000050.txt
53808|BNY Mellon Investment Funds III|497|20200401|edgar/data/53808/0000828475-20-000007.txt
53808|BNY Mellon Investment Funds III|497|20200401|edgar/data/53808/0001635295-20-000026.txt
53808|BNY Mellon Investment Funds III|497|20200401|edgar/data/53808/0001635295-20-000027.txt
5506|AMERICAN MUTUAL FUND|497|20200401|edgar/data/5506/0000051931-20-000249.txt
56873|KROGER CO|10-K|20200401|edgar/data/56873/0001558370-20-003501.txt
56873|KROGER CO|8-K|20200401|edgar/data/56873/0001104659-20-041612.txt
56978|KULICKE & SOFFA INDUSTRIES INC|4|20200401|edgar/data/56978/0000056978-20-000044.txt
